"parkingSpaces","size","alarmSystem","gameRoom","furnished","securityCabin","pipedGas","propertyPrice","playGround","swimmingPool","barbecueGrill","score","latitude","longitude","bedrooms","monthlyFees","rentalPrice","propertyType","steamRoom","gym","neighborhood","id","suites","permanentDoorman","m2RentalPrice","link"
1,55,"False","False","False","False","True",0,"True","False","True",98.1,-19.921154,-43.987179,2,350,615,"apartamento","False","False","padre-eustaquio",664740,0,"True",11.1818181818182,"https://www.netimoveis.com/imovel/dummy/664740"
1,85,"False","False","False","True","False",3e+05,"False","False","True",98,-19.8576064,-43.8889593,2,300,1250,"cobertura","False","False","jardim-vitoria",694779,0,"False",14.7058823529412,"https://www.netimoveis.com/imovel/dummy/694779"
1,85,"False","False","False","True","False",3e+05,"False","False","True",98,-19.8576064,-43.8889593,2,300,1250,"cobertura","False","False","pousada-santo-antonio",694779,0,"False",14.7058823529412,"https://www.netimoveis.com/imovel/dummy/694779"
2,90,"True","True","False","True","True",450000,"True","False","True",98,-19.9497044,-43.9385546,3,850,1400,"apartamento","False","False","sao-pedro",345727,1,"True",15.5555555555556,"https://www.netimoveis.com/imovel/dummy/345727"
1,90.54,"False","False","False","True","True",470000,"False","False","False",98,-19.928307,-43.9699545,3,601,1400,"apartamento","False","False","prado",659230,1,"False",15.462778882262,"https://www.netimoveis.com/imovel/dummy/659230"
1,75,"False","False","False","False","False",425000,"False","False","False",98,-19.9006576,-43.9154555,3,300,1600,"apartamento","False","False","sagrada-familia",631013,1,"False",21.3333333333333,"https://www.netimoveis.com/imovel/dummy/631013"
1,110,"False","False","False","False","True",480000,"False","False","False",98,-19.955002,-43.932656,3,670,1600,"apartamento","False","False","sion",638577,1,"False",14.5454545454545,"https://www.netimoveis.com/imovel/dummy/638577"
2,130,"False","False","False","False","True",580000,"False","True","False",98,-19.9486579,-43.944671,4,700,1600,"apartamento","False","False","santo-antonio",683579,1,"False",12.3076923076923,"https://www.netimoveis.com/imovel/dummy/683579"
2,180,"False","False","False","False","True",850000,"False","False","False",98,-4.0975106,-38.4908958,4,1356,1980,"apartamento","False","False","lourdes",307249,1,"True",11,"https://www.netimoveis.com/imovel/dummy/307249"
2,180,"False","False","False","False","True",850000,"False","False","False",98,-4.0975106,-38.4908958,4,1356,1980,"apartamento","False","False","santo-agostinho",307249,1,"True",11,"https://www.netimoveis.com/imovel/dummy/307249"
2,145,"True","False","False","False","True",650000,"False","True","True",98,-19.939186,-43.9597286,4,952,2300,"apartamento","False","False","grajau",607063,1,"False",15.8620689655172,"https://www.netimoveis.com/imovel/dummy/607063"
2,145,"True","False","False","False","True",650000,"False","True","True",98,-19.939186,-43.9597286,4,952,2300,"apartamento","False","False","gutierrez",607063,1,"False",15.8620689655172,"https://www.netimoveis.com/imovel/dummy/607063"
2,101.67,"False","False","True","False","True",450000,"False","False","True",98,-19.8929001,-43.99763,2,160,2300,"cobertura","False","False","castelo",485461,0,"False",22.6222091078981,"https://www.netimoveis.com/imovel/dummy/485461"
2,101.67,"False","False","True","False","True",450000,"False","False","True",98,-19.8929001,-43.99763,2,160,2300,"cobertura","False","False","manacas",485461,0,"False",22.6222091078981,"https://www.netimoveis.com/imovel/dummy/485461"
2,160,"False","False","False","False","True",800000.04,"True","True","True",98,-19.9431794,-43.9586713,4,1500,2500,"apartamento","False","True","gutierrez",685054,1,"True",15.625,"https://www.netimoveis.com/imovel/dummy/685054"
3,210,"False","False","False","False","True",940000,"False","False","True",98,-19.9721289,-43.9700525,4,600,3200,"cobertura","True","False","buritis",153432,1,"False",15.2380952380952,"https://www.netimoveis.com/imovel/dummy/153432"
4,174,"False","False","False","False","True",1750000,"True","True","True",97.98,-19.9458324,-43.9307788,4,1625,6500,"apartamento","True","True","carmo",658645,4,"True",37.3563218390805,"https://www.netimoveis.com/imovel/dummy/658645"
2,170,"False","False","False","False","True",0,"False","False","False",97.96,-19.915448,-44.008336,4,150,1700,"cobertura","False","False","alvaro-camargos",677392,2,"False",10,"https://www.netimoveis.com/imovel/dummy/677392"
2,170,"False","False","False","False","True",0,"False","False","False",97.96,-19.915448,-44.008336,4,150,1700,"cobertura","False","False","dom-bosco",677392,2,"False",10,"https://www.netimoveis.com/imovel/dummy/677392"
3,271.19,"False","False","False","False","False",0,"False","False","True",97.86,0,0,3,426.5,3500,"cobertura","False","False","buritis",611850,3,"False",12.906080607692,"https://www.netimoveis.com/imovel/dummy/611850"
2,65,"False","False","False","False","True",420000,"False","True","False",97.79,-19.9504465,-43.9566245,2,875,1300,"apartamento","False","False","luxemburgo",364429,1,"True",20,"https://www.netimoveis.com/imovel/dummy/364429"
1,80,"False","False","False","False","True",0,"False","False","False",97.51,-19.9588042,-43.9661879,3,486,1500,"apartamento","False","False","estoril",519994,1,"False",18.75,"https://www.netimoveis.com/imovel/dummy/519994"
1,46.13,"False","False","False","False","False",125000,"False","False","False",97.5,-20.0104562,-44.0104476,2,150,500,"apartamento","False","False","solar-do-barreiro-(barreiro)",655814,0,"True",10.8389334489486,"https://www.netimoveis.com/imovel/dummy/655814"
1,45.28,"False","False","False","False","False",125000,"False","False","False",97.5,-20.0104056,-44.0096237,2,77,580,"apartamento","False","False","solar-do-barreiro-(barreiro)",598868,0,"False",12.8091872791519,"https://www.netimoveis.com/imovel/dummy/598868"
1,45.28,"False","False","False","False","False",125000,"False","False","False",97.5,-20.0104056,-44.0096237,2,77,580,"apartamento","False","False","urucuia",598868,0,"False",12.8091872791519,"https://www.netimoveis.com/imovel/dummy/598868"
1,46.11,"False","False","False","False","False",112000,"False","False","False",97.5,-20.0076361,-44.0174836,2,180,600,"apartamento","False","False","barreiro",654663,0,"True",13.0123617436565,"https://www.netimoveis.com/imovel/dummy/654663"
1,46.11,"False","False","False","False","False",112000,"False","False","False",97.5,-20.0076361,-44.0174836,2,180,600,"apartamento","False","False","solar-do-barreiro-(barreiro)",654663,0,"True",13.0123617436565,"https://www.netimoveis.com/imovel/dummy/654663"
1,61.3,"False","False","False","False","False",199000,"False","False","False",97.5,-19.9312262,-43.9954554,3,140,950,"apartamento","False","False","alto-dos-pinheiros",624690,0,"False",15.4975530179445,"https://www.netimoveis.com/imovel/dummy/624690"
1,61.3,"False","False","False","False","False",199000,"False","False","False",97.5,-19.9312262,-43.9954554,3,140,950,"apartamento","False","False","joao-pinheiro",624690,0,"False",15.4975530179445,"https://www.netimoveis.com/imovel/dummy/624690"
1,64.61,"False","False","False","False","True",250000,"False","False","False",97.5,-19.8731699,-43.996662,2,200,1000,"apartamento","False","False","castelo",559335,1,"False",15.4774802662127,"https://www.netimoveis.com/imovel/dummy/559335"
1,28,"False","False","True","False","False",320000,"False","True","False",97.5,-19.8617959,-43.951437,1,600,1200,"flat","False","False","liberdade",612103,1,"False",42.8571428571429,"https://www.netimoveis.com/imovel/dummy/612103"
2,65.38,"False","False","False","False","False",310000,"False","False","False",97.5,-19.8599898,-43.9382208,3,100,1200,"apartamento","False","False","dona-clara",387517,1,"False",18.3542367696543,"https://www.netimoveis.com/imovel/dummy/387517"
1,65,"False","False","False","False","True",320000,"False","False","False",97.5,-19.884378,-43.925864,2,300,1200,"apartamento","False","False","cidade-nova",697503,0,"False",18.4615384615385,"https://www.netimoveis.com/imovel/dummy/697503"
2,75,"False","False","False","False","False",270000,"False","False","False",97.5,-19.9590798,-43.9683595,3,300,1200,"apartamento","False","False","estoril",698027,1,"False",16,"https://www.netimoveis.com/imovel/dummy/698027"
1,86.54,"False","False","False","False","True",379000,"False","False","False",97.5,-19.942478,-43.973701,3,270,1400,"apartamento","False","False","jardim-america",689646,1,"False",16.1774901779524,"https://www.netimoveis.com/imovel/dummy/689646"
1,86.54,"False","False","False","False","True",379000,"False","False","False",97.5,-19.942478,-43.973701,3,270,1400,"apartamento","False","False","nova-suissa",689646,1,"False",16.1774901779524,"https://www.netimoveis.com/imovel/dummy/689646"
2,120,"False","False","False","True","True",650000,"False","False","False",97.5,-19.9360961,-43.9647166,3,1036.33,1600,"apartamento","False","False","grajau",599651,1,"True",13.3333333333333,"https://www.netimoveis.com/imovel/dummy/599651"
2,120,"False","False","False","True","True",650000,"False","False","False",97.5,-19.9360961,-43.9647166,3,1036.33,1600,"apartamento","False","False","gutierrez",599651,1,"True",13.3333333333333,"https://www.netimoveis.com/imovel/dummy/599651"
2,105,"False","True","True","True","True",430000,"True","False","False",97.5,-19.9496431,-43.9555008,3,550,1900,"area-privativa","False","False","luxemburgo",642071,1,"True",18.0952380952381,"https://www.netimoveis.com/imovel/dummy/642071"
2,97,"False","False","False","False","True",751000,"False","False","False",97.5,-19.948813,-43.932353,3,650,2500,"apartamento","False","False","carmo",668253,1,"False",25.7731958762887,"https://www.netimoveis.com/imovel/dummy/668253"
2,100.91,"False","True","False","False","True",939000,"True","True","True",97.5,-19.9265249,-43.9249634,3,1034.65,2700,"apartamento","True","True","funcionarios",566557,1,"True",26.7565157070657,"https://www.netimoveis.com/imovel/dummy/566557"
2,100.91,"False","True","False","False","True",939000,"True","True","True",97.5,-19.9265249,-43.9249634,3,1034.65,2700,"apartamento","True","True","santa-efigenia",566557,1,"True",26.7565157070657,"https://www.netimoveis.com/imovel/dummy/566557"
2,200,"False","False","False","False","True",870000,"False","False","False",97.5,-19.9414879,-43.9222816,4,1200,2800,"apartamento","False","False","serra",545734,1,"True",14,"https://www.netimoveis.com/imovel/dummy/545734"
3,196,"False","True","False","True","True",1850000,"True","True","True",97.5,-19.9297739,-43.927812,4,1500,5000,"apartamento","False","False","funcionarios",41949,2,"True",25.5102040816327,"https://www.netimoveis.com/imovel/dummy/41949"
2,170,"False","False","False","False","True",0,"False","False","False",97.48,-19.916256,-44.0070252,4,150,1700,"cobertura","False","False","alvaro-camargos",677394,2,"False",10,"https://www.netimoveis.com/imovel/dummy/677394"
2,170,"False","False","False","False","True",0,"False","False","False",97.48,-19.916256,-44.0070252,4,150,1700,"cobertura","False","False","dom-bosco",677394,2,"False",10,"https://www.netimoveis.com/imovel/dummy/677394"
1,65,"False","False","False","False","True",0,"False","False","False",97.32,-19.9264823,-43.99793,2,383.5,600,"apartamento","False","False","joao-pinheiro",437197,0,"True",9.23076923076923,"https://www.netimoveis.com/imovel/dummy/437197"
1,90,"False","False","False","False","True",0,"False","False","False",97.32,-19.9150569,-43.9867606,3,200,1000,"apartamento","False","False","coracao-eucaristico",341482,0,"False",11.1111111111111,"https://www.netimoveis.com/imovel/dummy/341482"
1,90,"False","False","False","False","True",0,"False","False","False",97.32,-19.9150569,-43.9867606,3,200,1000,"apartamento","False","False","padre-eustaquio",341482,0,"False",11.1111111111111,"https://www.netimoveis.com/imovel/dummy/341482"
1,45,"False","False","False","False","True",0,"True","False","True",97.29,-19.9903321,-44.0227939,2,263,590,"apartamento","False","False","barreiro",605753,0,"True",13.1111111111111,"https://www.netimoveis.com/imovel/dummy/605753"
1,45,"False","False","False","False","True",0,"True","False","True",97.29,-19.9903321,-44.0227939,2,263,590,"apartamento","False","False","diamante",605753,0,"True",13.1111111111111,"https://www.netimoveis.com/imovel/dummy/605753"
1,55,"False","False","False","False","False",160000,"False","False","False",97.29,-19.8160975,-43.9456366,2,150,700,"apartamento","False","False","juliana",575412,0,"False",12.7272727272727,"https://www.netimoveis.com/imovel/dummy/575412"
0,58,"False","False","False","False","False",0,"False","False","False",97.29,-19.9071327,-43.9512854,3,0,800,"apartamento","False","False","lagoinha",103828,0,"False",13.7931034482759,"https://www.netimoveis.com/imovel/dummy/103828"
0,58,"False","False","False","False","False",0,"False","False","False",97.29,-19.9071327,-43.9512854,3,0,800,"apartamento","False","False","santo-andre",103828,0,"False",13.7931034482759,"https://www.netimoveis.com/imovel/dummy/103828"
1,68,"False","False","False","False","False",0,"False","False","False",97.29,-19.926035,-43.968573,2,0,800,"apartamento","False","False","calafate",187243,0,"False",11.7647058823529,"https://www.netimoveis.com/imovel/dummy/187243"
1,68,"False","False","False","False","False",0,"False","False","False",97.29,-19.926035,-43.968573,2,0,800,"apartamento","False","False","prado",187243,0,"False",11.7647058823529,"https://www.netimoveis.com/imovel/dummy/187243"
1,120,"False","False","False","False","False",0,"False","False","False",97.29,-19.9836525,-44.0324899,3,120,900,"apartamento","False","False","tirol",615100,1,"False",7.5,"https://www.netimoveis.com/imovel/dummy/615100"
1,46.78,"False","False","False","False","False",0,"False","False","False",97.14,-19.8027584,-43.9365005,2,140,600,"apartamento","False","False","jaqueline",678662,0,"False",12.8259940145361,"https://www.netimoveis.com/imovel/dummy/678662"
1,53.41,"False","False","False","False","True",0,"True","False","True",97.14,-19.8130201,-43.9585003,2,227,600,"apartamento","False","False","venda-nova",698511,0,"True",11.2338513387006,"https://www.netimoveis.com/imovel/dummy/698511"
1,53.66,"False","False","False","False","True",0,"True","False","False",97.14,-19.8130201,-43.9585003,2,205,600,"apartamento","False","False","venda-nova",700011,0,"True",11.1815132314573,"https://www.netimoveis.com/imovel/dummy/700011"
1,51.18,"False","False","False","False","True",0,"False","False","False",97.14,-19.895407,-43.997541,2,630,620,"apartamento","False","False","manacas",659556,0,"True",12.1141070730754,"https://www.netimoveis.com/imovel/dummy/659556"
1,44,"False","False","False","False","True",0,"True","False","True",97.14,-19.8222903,-43.9669077,2,240,650,"apartamento","False","False","sao-joao-batista",513613,0,"True",14.7727272727273,"https://www.netimoveis.com/imovel/dummy/513613"
1,48,"False","False","False","False","False",0,"False","False","False",97.14,-19.8244544,-43.9761102,2,100,650,"apartamento","False","False","santa-monica",606899,0,"False",13.5416666666667,"https://www.netimoveis.com/imovel/dummy/606899"
1,61.99,"False","False","False","False","False",0,"False","False","False",97.14,-19.8192167,-43.9745074,3,94.4,700,"apartamento","False","False","santa-monica",696586,0,"False",11.2921438941765,"https://www.netimoveis.com/imovel/dummy/696586"
1,61.99,"False","False","False","False","False",0,"False","False","False",97.14,-19.8192167,-43.9745074,3,94.4,700,"apartamento","False","False","sao-joao-batista",696586,0,"False",11.2921438941765,"https://www.netimoveis.com/imovel/dummy/696586"
1,55,"False","False","False","False","False",0,"True","False","False",97.14,-19.8400679,-43.8929387,2,128,750,"apartamento","False","False","paulo-vi",679799,0,"False",13.6363636363636,"https://www.netimoveis.com/imovel/dummy/679799"
1,80,"False","False","False","False","True",0,"False","False","False",97.14,-19.9348404,-43.9680632,2,480,750,"apartamento","False","False","barroca",610981,0,"False",9.375,"https://www.netimoveis.com/imovel/dummy/610981"
1,80,"False","False","False","False","True",0,"False","False","False",97.14,-19.9348404,-43.9680632,2,480,750,"apartamento","False","False","grajau",610981,0,"False",9.375,"https://www.netimoveis.com/imovel/dummy/610981"
1,53.37,"False","False","False","False","False",0,"False","False","False",97.14,-19.9591442,-43.985811,2,160,800,"apartamento","False","False","estrela-do-oriente",686517,0,"False",14.9896945849728,"https://www.netimoveis.com/imovel/dummy/686517"
1,48.69,"False","False","False","False","True",0,"False","False","False",97.14,-19.9634433,-43.9798172,2,202,820,"apartamento","False","False","palmeiras",547554,0,"False",16.8412405011296,"https://www.netimoveis.com/imovel/dummy/547554"
1,64,"False","False","False","False","False",0,"False","False","False",97.14,-19.9148534,-43.9476767,2,280,850,"apartamento","False","False","carlos-prates",691487,0,"True",13.28125,"https://www.netimoveis.com/imovel/dummy/691487"
1,55,"False","False","False","False","False",0,"False","False","False",97.14,-19.8856633,-43.9490724,2,150,850,"apartamento","False","False","santa-cruz",696683,0,"False",15.4545454545455,"https://www.netimoveis.com/imovel/dummy/696683"
1,55,"False","False","False","False","False",0,"False","False","False",97.14,-19.8856633,-43.9490724,2,150,850,"apartamento","False","False","cachoeirinha",696683,0,"False",15.4545454545455,"https://www.netimoveis.com/imovel/dummy/696683"
1,52.7,"False","False","False","False","True",0,"True","True","True",97.14,-19.9589509,-43.9797354,2,200,850,"apartamento","False","False","marajo",593116,0,"True",16.1290322580645,"https://www.netimoveis.com/imovel/dummy/593116"
1,52.7,"False","False","False","False","True",0,"True","True","True",97.14,-19.9589509,-43.9797354,2,200,850,"apartamento","False","False","palmeiras",593116,0,"True",16.1290322580645,"https://www.netimoveis.com/imovel/dummy/593116"
1,67,"False","False","False","False","False",0,"False","False","False",97.14,-19.9171213,-43.9968289,2,250,900,"apartamento","False","False","dom-bosco",637202,0,"False",13.4328358208955,"https://www.netimoveis.com/imovel/dummy/637202"
0,59.96,"False","False","False","False","False",0,"False","False","False",97.14,-19.920631,-43.940269,1,260,1000,"apartamento","False","False","centro",660965,0,"True",16.6777851901268,"https://www.netimoveis.com/imovel/dummy/660965"
1,63,"False","False","False","False","False",0,"False","False","False",97.14,-19.871426,-43.9160227,2,168,1000,"apartamento","False","False","fernao-dias",672885,0,"False",15.8730158730159,"https://www.netimoveis.com/imovel/dummy/672885"
1,53.42,"False","False","False","False","True",0,"True","True","True",97.14,-19.9635634,-43.9649876,2,665.75,1000,"apartamento","False","False","estoril",680035,1,"True",18.7195806813927,"https://www.netimoveis.com/imovel/dummy/680035"
2,55,"False","False","False","False","False",0,"False","False","False",97.14,-19.9625944,-43.9656332,2,296,1000,"apartamento","False","False","estoril",560163,0,"False",18.1818181818182,"https://www.netimoveis.com/imovel/dummy/560163"
1,67,"False","False","False","False","True",0,"False","False","False",97.14,-19.891074,-43.9310917,3,280,1000,"apartamento","False","False","silveira",700885,1,"False",14.9253731343284,"https://www.netimoveis.com/imovel/dummy/700885"
1,122,"False","False","False","False","False",0,"True","False","False",97.14,-19.9282737,-43.9089449,3,550,1100,"apartamento","False","False","santa-efigenia",543037,0,"True",9.01639344262295,"https://www.netimoveis.com/imovel/dummy/543037"
1,42,"False","False","False","False","True",0,"False","True","False",97.14,-19.944437,-43.947722,1,600,1100,"apartamento","False","False","santo-antonio",677124,1,"True",26.1904761904762,"https://www.netimoveis.com/imovel/dummy/677124"
2,72,"False","False","False","False","True",0,"False","False","False",97.14,-19.8757791,-43.9936887,3,392.27,1100,"apartamento","False","False","castelo",677245,1,"False",15.2777777777778,"https://www.netimoveis.com/imovel/dummy/677245"
1,58,"False","True","False","False","False",0,"True","True","True",97.14,-19.8817094,-43.9996394,2,248.45,1100,"apartamento","False","False","castelo",685954,1,"False",18.9655172413793,"https://www.netimoveis.com/imovel/dummy/685954"
2,101,"False","False","False","False","False",1100,"False","False","False",97.14,-19.8906633,-43.9942749,3,300,1100,"apartamento","False","False","castelo",688636,1,"False",10.8910891089109,"https://www.netimoveis.com/imovel/dummy/688636"
1,60,"False","False","False","False","True",0,"False","False","False",97.14,-19.876454,-43.999567,2,150,1100,"apartamento","False","False","castelo",680021,0,"False",18.3333333333333,"https://www.netimoveis.com/imovel/dummy/680021"
1,40,"False","False","False","False","False",0,"False","True","True",97.14,-19.9690199,-43.9658137,1,506,1100,"apartamento","True","True","buritis",356191,0,"True",27.5,"https://www.netimoveis.com/imovel/dummy/356191"
1,55,"False","False","False","False","True",0,"False","False","False",97.14,-19.8853022,-43.9254395,2,480,1100,"apartamento","False","False","cidade-nova",691634,0,"False",20,"https://www.netimoveis.com/imovel/dummy/691634"
1,48.6,"False","False","False","False","False",0,"False","False","False",97.14,-19.9268394,-43.9821982,2,204.5,1150,"apartamento","False","False","coracao-eucaristico",647439,0,"False",23.6625514403292,"https://www.netimoveis.com/imovel/dummy/647439"
1,48.6,"False","False","False","False","False",0,"False","False","False",97.14,-19.9268394,-43.9821982,2,204.5,1150,"apartamento","False","False","calafate",647439,0,"False",23.6625514403292,"https://www.netimoveis.com/imovel/dummy/647439"
1,96,"False","False","False","False","True",0,"False","False","False",97.14,-19.9434845,-43.9774152,3,350,1150,"apartamento","False","False","jardim-america",681454,1,"False",11.9791666666667,"https://www.netimoveis.com/imovel/dummy/681454"
2,90,"False","False","False","False","False",0,"False","False","False",97.14,-19.9453752,-43.9740128,3,221,1200,"apartamento","False","False","jardim-america",647184,1,"False",13.3333333333333,"https://www.netimoveis.com/imovel/dummy/647184"
2,80,"False","False","False","False","True",0,"False","False","False",97.14,-19.9744087,-43.966231,3,630,1200,"apartamento","False","False","buritis",667214,1,"True",15,"https://www.netimoveis.com/imovel/dummy/667214"
2,80,"False","False","False","False","True",0,"False","False","False",97.14,-19.8960529,-43.998616,3,240,1200,"apartamento","False","False","manacas",672515,1,"False",15,"https://www.netimoveis.com/imovel/dummy/672515"
1,72,"False","False","False","False","True",0,"False","False","False",97.14,-19.948402,-43.9458768,2,340,1200,"apartamento","False","False","santo-antonio",500659,0,"False",16.6666666666667,"https://www.netimoveis.com/imovel/dummy/500659"
2,67.8,"False","False","False","False","True",0,"False","False","False",97.14,-19.8965298,-43.9968113,3,318.43,1200,"apartamento","False","False","manacas",688641,1,"False",17.6991150442478,"https://www.netimoveis.com/imovel/dummy/688641"
1,76.08,"False","False","False","False","False",0,"False","False","False",97.14,-19.9231364,-43.9156147,3,280,1200,"apartamento","False","False","santa-efigenia",539853,1,"False",15.7728706624606,"https://www.netimoveis.com/imovel/dummy/539853"
1,67.36,"False","False","False","False","True",0,"False","False","False",97.14,-19.9801958,-43.9688202,3,200,1200,"apartamento","False","False","buritis",690328,1,"False",17.8147268408551,"https://www.netimoveis.com/imovel/dummy/690328"
2,80,"False","False","False","False","False",0,"False","False","False",97.14,-19.9693868,-43.9782418,2,200,1200,"apartamento","False","False","palmeiras",696090,1,"False",15,"https://www.netimoveis.com/imovel/dummy/696090"
1,60,"False","False","False","False","False",0,"False","False","False",97.14,-19.9778242,-43.9676539,2,398,1200,"apartamento","False","False","buritis",694956,1,"False",20,"https://www.netimoveis.com/imovel/dummy/694956"
1,83.69,"False","False","False","False","False",0,"False","False","False",97.14,-19.8431337,-43.982972,3,180,1250,"apartamento","False","False","santa-amelia",691871,1,"False",14.9360736049707,"https://www.netimoveis.com/imovel/dummy/691871"
2,95,"False","False","False","False","True",0,"False","False","False",97.14,-19.9356402,-43.9201668,2,586,1300,"apartamento","False","False","serra",603167,1,"False",13.6842105263158,"https://www.netimoveis.com/imovel/dummy/603167"
2,77.75,"False","False","False","False","True",0,"False","True","True",97.14,-19.9722725,-43.9671991,1,752.45,1300,"cobertura","True","False","buritis",635667,0,"False",16.7202572347267,"https://www.netimoveis.com/imovel/dummy/635667"
2,109,"False","False","False","False","True",0,"False","False","False",97.14,-19.8892217,-43.9959691,3,280,1300,"apartamento","False","False","castelo",677311,1,"False",11.9266055045872,"https://www.netimoveis.com/imovel/dummy/677311"
2,80,"False","False","False","False","False",0,"True","True","False",97.14,-19.8881881,-43.9948631,3,466.04,1300,"apartamento","True","False","castelo",588139,1,"True",16.25,"https://www.netimoveis.com/imovel/dummy/588139"
1,75,"False","False","False","False","False",0,"False","False","False",97.14,-19.9336125,-43.9571257,2,298,1300,"apartamento","False","False","barroca",680085,0,"False",17.3333333333333,"https://www.netimoveis.com/imovel/dummy/680085"
1,75,"False","False","False","False","False",0,"False","False","False",97.14,-19.9336125,-43.9571257,2,298,1300,"apartamento","False","False","gutierrez",680085,0,"False",17.3333333333333,"https://www.netimoveis.com/imovel/dummy/680085"
1,87.37,"False","False","False","False","True",0,"False","False","True",97.14,-19.8861153,-44.0042116,3,350,1300,"apartamento","False","False","castelo",688265,1,"False",14.8792491701957,"https://www.netimoveis.com/imovel/dummy/688265"
1,60,"False","False","False","False","True",0,"False","False","False",97.14,-19.9084236,-43.9211897,3,220,1300,"apartamento","False","False","sagrada-familia",689454,1,"False",21.6666666666667,"https://www.netimoveis.com/imovel/dummy/689454"
2,90,"False","False","False","False","False",0,"False","False","False",97.14,-19.9766794,-43.9696335,3,380,1300,"apartamento","False","False","buritis",690951,1,"False",14.4444444444444,"https://www.netimoveis.com/imovel/dummy/690951"
1,62,"False","False","False","False","True",0,"False","False","True",97.14,-19.897853,-43.928335,2,448,1300,"apartamento","False","False","graca",695745,0,"True",20.9677419354839,"https://www.netimoveis.com/imovel/dummy/695745"
1,62,"False","False","False","False","True",0,"False","False","True",97.14,-19.897853,-43.928335,2,448,1300,"apartamento","False","False","silveira",695745,0,"True",20.9677419354839,"https://www.netimoveis.com/imovel/dummy/695745"
1,58.5,"False","False","False","False","False",0,"False","False","False",97.14,-19.9334335,-43.9623316,2,220,1350,"apartamento","False","False","barroca",506900,0,"False",23.0769230769231,"https://www.netimoveis.com/imovel/dummy/506900"
1,80,"False","False","False","False","True",0,"False","False","False",97.14,-19.861112,-43.937061,3,250,1400,"apartamento","False","False","dona-clara",682279,1,"False",17.5,"https://www.netimoveis.com/imovel/dummy/682279"
2,80,"False","False","False","False","True",0,"False","False","False",97.14,-19.902984,-43.9253553,3,280,1400,"apartamento","False","False","horto",672940,1,"False",17.5,"https://www.netimoveis.com/imovel/dummy/672940"
2,80,"False","False","False","False","True",0,"False","False","False",97.14,-19.902984,-43.9253553,3,280,1400,"apartamento","False","False","sagrada-familia",672940,1,"False",17.5,"https://www.netimoveis.com/imovel/dummy/672940"
2,115,"False","False","False","False","True",0,"False","False","False",97.14,-19.8896975,-43.9257987,3,250,1400,"apartamento","False","False","cidade-nova",696612,1,"False",12.1739130434783,"https://www.netimoveis.com/imovel/dummy/696612"
1,61,"False","False","True","False","True",0,"False","False","False",97.14,-19.9059994,-43.941807,3,400,1400,"apartamento","False","False","colegio-batista",696415,0,"False",22.9508196721311,"https://www.netimoveis.com/imovel/dummy/696415"
1,61,"False","False","True","False","True",0,"False","False","False",97.14,-19.9059994,-43.941807,3,400,1400,"apartamento","False","False","lagoinha",696415,0,"False",22.9508196721311,"https://www.netimoveis.com/imovel/dummy/696415"
1,90,"False","False","False","False","True",0,"False","False","False",97.14,-19.8864684,-43.9261848,3,250,1400,"apartamento","False","False","cidade-nova",698164,1,"False",15.5555555555556,"https://www.netimoveis.com/imovel/dummy/698164"
1,110,"False","False","False","False","True",1400,"True","False","False",97.14,-19.8918791,-43.9236499,3,330,1400,"apartamento","False","False","sagrada-familia",698562,1,"False",12.7272727272727,"https://www.netimoveis.com/imovel/dummy/698562"
1,110,"False","False","False","False","True",1400,"True","False","False",97.14,-19.8918791,-43.9236499,3,330,1400,"apartamento","False","False","sagrada-familia",698565,1,"False",12.7272727272727,"https://www.netimoveis.com/imovel/dummy/698565"
1,82,"False","False","False","False","True",0,"False","False","False",97.14,-19.8839534509077,-43.9823331994751,2,215,1400,"apartamento","False","False","ouro-preto",698319,0,"False",17.0731707317073,"https://www.netimoveis.com/imovel/dummy/698319"
2,80,"False","False","False","False","False",0,"False","False","True",97.14,-19.861241,-43.940904,2,317,1500,"cobertura","False","False","dona-clara",647677,0,"True",18.75,"https://www.netimoveis.com/imovel/dummy/647677"
2,80,"False","False","False","False","False",0,"False","False","True",97.14,-19.861241,-43.940904,2,317,1500,"cobertura","False","False","jaragua",647677,0,"True",18.75,"https://www.netimoveis.com/imovel/dummy/647677"
2,75.67,"False","False","False","False","True",0,"False","False","False",97.14,-19.8877243,-43.9996778,3,280,1500,"apartamento","False","False","castelo",674288,1,"False",19.8229152900753,"https://www.netimoveis.com/imovel/dummy/674288"
1,95,"False","True","False","False","True",0,"True","False","False",97.14,-19.9424669,-43.9134201,3,891.71,1500,"apartamento","False","True","serra",684863,1,"False",15.7894736842105,"https://www.netimoveis.com/imovel/dummy/684863"
2,100,"False","False","False","False","True",0,"False","False","False",97.14,0,0,3,300,1500,"apartamento","False","False","castelo",686422,1,"False",15,"https://www.netimoveis.com/imovel/dummy/686422"
0,95,"False","False","False","False","False",0,"False","False","False",97.14,-19.882818,-43.920421,3,190,1500,"apartamento","False","False","cidade-nova",518997,1,"False",15.7894736842105,"https://www.netimoveis.com/imovel/dummy/518997"
0,95,"False","False","False","False","False",0,"False","False","False",97.14,-19.882818,-43.920421,3,190,1500,"apartamento","False","False","uniao",518997,1,"False",15.7894736842105,"https://www.netimoveis.com/imovel/dummy/518997"
